"LIBRARY_COURSE_INSTRUCTOR_KEY","LIBRARY_RESERVE_CATALOG_KEY","LIBRARY_SUBJECT_OFFERED_KEY","LIBRARY_MATERIAL_STATUS_KEY","TERM_CODE","SUBJECT_ID","WAREHOUSE_LOAD_DATE"
"21M.240-LINDGREN2009SP:21M.240","000052596","21M.2402009SP","U","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000052597","21M.2402009SP","U","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000052598","21M.2402009SP","U","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000052599","21M.2402009SP","U","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000052600","21M.2402009SP","U","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000052601","21M.2402009SP","U","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000052602","21M.2402009SP","U","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000052603","21M.2402009SP","U","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000052604","21M.2402009SP","U","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000052605","21M.2402009SP","U","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000052606","21M.2402009SP","U","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000052607","21M.2402009SP","U","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000052608","21M.2402009SP","U","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000052609","21M.2402009SP","U","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000052610","21M.2402009SP","U","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000052611","21M.2402009SP","U","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000052612","21M.2402009SP","U","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000052613","21M.2402009SP","U","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000052614","21M.2402009SP","U","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000052615","21M.2402009SP","U","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000052616","21M.2402009SP","U","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000052617","21M.2402009SP","U","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000052618","21M.2402009SP","U","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000052619","21M.2402009SP","U","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000052620","21M.2402009SP","U","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000052621","21M.2402009SP","U","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000052622","21M.2402009SP","U","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000052623","21M.2402009SP","U","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000052624","21M.2402009SP","U","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000052625","21M.2402009SP","U","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000052626","21M.2402009SP","U","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000052627","21M.2402009SP","U","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000052628","21M.2402009SP","U","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000052629","21M.2402009SP","U","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000052630","21M.2402009SP","U","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000052631","21M.2402009SP","U","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000052632","21M.2402009SP","U","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000052633","21M.2402009SP","U","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000052634","21M.2402009SP","U","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000052635","21M.2402009SP","U","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000052641","21M.2402009SP","U","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000052642","21M.2402009SP","U","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000052643","21M.2402009SP","U","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000052644","21M.2402009SP","U","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000052645","21M.2402009SP","U","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000052646","21M.2402009SP","U","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000052647","21M.2402009SP","U","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000052648","21M.2402009SP","U","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000052649","21M.2402009SP","U","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000052651","21M.2402009SP","U","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000052652","21M.2402009SP","U","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000052653","21M.2402009SP","U","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000052654","21M.2402009SP","U","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000052655","21M.2402009SP","U","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000052656","21M.2402009SP","U","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000052657","21M.2402009SP","U","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000052658","21M.2402009SP","U","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000052659","21M.2402009SP","U","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000052660","21M.2402009SP","U","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000052661","21M.2402009SP","U","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000052662","21M.2402009SP","U","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000052663","21M.2402009SP","U","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000052664","21M.2402009SP","U","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000052665","21M.2402009SP","U","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000052666","21M.2402009SP","U","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000052667","21M.2402009SP","U","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000052668","21M.2402009SP","U","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000052669","21M.2402009SP","U","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000052670","21M.2402009SP","U","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000052724","21M.2402009SP","Y","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000052725","21M.2402009SP","Y","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000052726","21M.2402009SP","Y","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000053150","21M.2402009SP","N","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000053453","21M.2402009SP","N","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000053590","21M.2402009SP","N","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000053791","21M.2402009SP","N","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000053792","21M.2402009SP","N","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000053940","21M.2402009SP","N","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000053941","21M.2402009SP","U","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000053942","21M.2402009SP","N","2009SP","21M.240",08-MAY-09
"21M.240-LINDGREN2009SP:21M.240","000053943","21M.2402009SP","N","2009SP","21M.240",08-MAY-09
"1.001-JAILLET2008SP:1.001","000045744","1.0012008SP","U","2008SP","1.001",09-MAY-08
"1.011-JAILLET2008SP:1.011","000046104","1.0112008SP","U","2008SP","1.011",09-MAY-08
"1.011-JAILLET2008SP:1.011","000046105","1.0112008SP","U","2008SP","1.011",09-MAY-08
"1.013-EINSTEIN2008SP:1.013","000004616","1.0132008SP","U","2008SP","1.013",09-MAY-08
"1.013-EINSTEIN2008SP:1.013","000046880","1.0132008SP","U","2008SP","1.013",09-MAY-08
"1.013-EINSTEIN2008SP:1.013","000046952","1.0132008SP","U","2008SP","1.013",09-MAY-08
"1.013-EINSTEIN2008SP:1.013","000046996","1.0132008SP","U","2008SP","1.013",09-MAY-08
"1.036-BUYKOZTURK2008SP:1.036","000046118","1.0362008SP","U","2008SP","1.036",09-MAY-08
"1.036-BUYKOZTURK2008SP:1.036","000046119","1.0362008SP","U","2008SP","1.036",09-MAY-08
"1.036-BUYKOZTURK2008SP:1.036","000046120","1.0362008SP","U","2008SP","1.036",09-MAY-08
"1.036-BUYKOZTURK2008SP:1.036","000046121","1.0362008SP","U","2008SP","1.036",09-MAY-08
"1.036-BUYKOZTURK2008SP:1.036","000046122","1.0362008SP","U","2008SP","1.036",09-MAY-08
"1.036-BUYKOZTURK2008SP:1.036","000046399","1.0362008SP","U","2008SP","1.036",09-MAY-08
"1.036-BUYKOZTURK2008SP:1.036","000046743","1.0362008SP","U","2008SP","1.036",09-MAY-08
"1.036-BUYKOZTURK2008SP:1.036","000046997","1.0362008SP","U","2008SP","1.036",09-MAY-08
"1.036-BUYKOZTURK2008SP:1.036","000047119","1.0362008SP","U","2008SP","1.036",09-MAY-08
"1.080-GSCHWEND2008SP:1.080","000046749","1.0802008SP","U","2008SP","1.080",09-MAY-08
"1.107-GSCHWEND2008SP:1.107","000046750","1.1072008SP","U","2008SP","1.107",09-MAY-08
"1.202-BEN-AKIVA2008SP:1.202","000046106","1.2022008SP","U","2008SP","1.202",09-MAY-08
"1.202-BEN-AKIVA2008SP:1.202","000046107","1.2022008SP","U","2008SP","1.202",09-MAY-08
"1.202-BEN-AKIVA2008SP:1.202","000046108","1.2022008SP","U","2008SP","1.202",09-MAY-08
"1.202-BEN-AKIVA2008SP:1.202","000046109","1.2022008SP","U","2008SP","1.202",09-MAY-08
"1.202-BEN-AKIVA2008SP:1.202","000046708","1.2022008SP","U","2008SP","1.202",09-MAY-08
"1.202-BEN-AKIVA2008SP:1.202","000046853","1.2022008SP","U","2008SP","1.202",09-MAY-08
"1.202-BEN-AKIVA2008SP:1.202","000046854","1.2022008SP","U","2008SP","1.202",09-MAY-08
"1.204-KOCUR2008SP:1.204","000046125","1.2042008SP","U","2008SP","1.204",09-MAY-08
"1.204-KOCUR2008SP:1.204","000046126","1.2042008SP","U","2008SP","1.204",09-MAY-08
"1.204-KOCUR2008SP:1.204","000046127","1.2042008SP","U","2008SP","1.204",09-MAY-08
"1.204-KOCUR2008SP:1.204","000046128","1.2042008SP","U","2008SP","1.204",09-MAY-08
"1.204-KOCUR2008SP:1.204","000046129","1.2042008SP","U","2008SP","1.204",09-MAY-08
"1.204-KOCUR2008SP:1.204","000046161","1.2042008SP","U","2008SP","1.204",09-MAY-08
"1.204-KOCUR2008SP:1.204","000046398","1.2042008SP","U","2008SP","1.204",09-MAY-08
"1.204-KOCUR2008SP:1.204","000046707","1.2042008SP","U","2008SP","1.204",09-MAY-08
"1.258J-WILSON2008SP:1.258","000046421","1.2582008SP","U","2008SP","1.258",09-MAY-08
"1.258J-WILSON2008SP:1.258","000047043","1.2582008SP","U","2008SP","1.258",09-MAY-08
"1.34-SHANAHAN2008SP:1.34","000045758","1.342008SP","U","2008SP","1.34",09-MAY-08
"1.34-SHANAHAN2008SP:1.34","000045759","1.342008SP","U","2008SP","1.34",09-MAY-08
"1.34-SHANAHAN2008SP:1.34","000045760","1.342008SP","U","2008SP","1.34",09-MAY-08
"1.34-SHANAHAN2008SP:1.34","000045761","1.342008SP","U","2008SP","1.34",09-MAY-08
"1.34-SHANAHAN2008SP:1.34","000045762","1.342008SP","U","2008SP","1.34",09-MAY-08
"1.34-SHANAHAN2008SP:1.34","000046123","1.342008SP","U","2008SP","1.34",09-MAY-08
"1.34-SHANAHAN2008SP:1.34","000046124","1.342008SP","U","2008SP","1.34",09-MAY-08
"1.582-KASSABIAN2008SP:1.582","000046709","1.5822008SP","U","2008SP","1.582",09-MAY-08
"1.582-KASSABIAN2008SP:1.582","000046915","1.5822008SP","U","2008SP","1.582",09-MAY-08
"1.89-POLZ2008SP:1.89","000017746","1.892008SP","U","2008SP","1.89",09-MAY-08
"1.89-POLZ2008SP:1.89","000044207","1.892008SP","U","2008SP","1.89",09-MAY-08
"1.964-MURGA2008SP:1.964","000046298","1.9642008SP","U","2008SP","1.964",09-MAY-08
"1.964-MURGA2008SP:1.964","000046299","1.9642008SP","U","2008SP","1.964",09-MAY-08
"1.964-MURGA2008SP:1.964","000047095","1.9642008SP","U","2008SP","1.964",09-MAY-08
"1.964-MURGA2008SP:1.964","000047173","1.9642008SP","U","2008SP","1.964",09-MAY-08
"10.000-HATTON2008SP:10.000","000047041","10.0002008SP","U","2008SP","10.000",09-MAY-08
"10.32-DALZELL2008SP:10.32","000046781","10.322008SP","U","2008SP","10.32",09-MAY-08
"10.65-CHAKRABORTY2008SP:10.65","000046777","10.652008SP","U","2008SP","10.65",09-MAY-08
"10.65-CHAKRABORTY2008SP:10.65","000046778","10.652008SP","U","2008SP","10.65",09-MAY-08
"10.65-CHAKRABORTY2008SP:10.65","000046779","10.652008SP","U","2008SP","10.65",09-MAY-08
"11.000-WINNE2008SP:11.000","000047133","11.0002008SP","U","2008SP","11.000",09-MAY-08
"11.004J-THOMPSON2008SP:11.004","000046968","11.0042008SP","U","2008SP","11.004",09-MAY-08
"11.004J-THOMPSON2008SP:11.004","000046969","11.0042008SP","U","2008SP","11.004",09-MAY-08
"11.013J/21.H231J2008SP:11.013","000001920","11.0132008SP","U","2008SP","11.013",09-MAY-08
"11.013J/21.H231J2008SP:11.013","000001921","11.0132008SP","U","2008SP","11.013",09-MAY-08
"11.013J/21.H231J2008SP:11.013","000001922","11.0132008SP","U","2008SP","11.013",09-MAY-08
"11.013J/21.H231J2008SP:11.013","000001923","11.0132008SP","U","2008SP","11.013",09-MAY-08
"11.013J/21.H231J2008SP:11.013","000001927","11.0132008SP","U","2008SP","11.013",09-MAY-08
"11.013J/21.H231J2008SP:11.013","000001928","11.0132008SP","U","2008SP","11.013",09-MAY-08
"11.013J/21.H231J2008SP:11.013","000001929","11.0132008SP","U","2008SP","11.013",09-MAY-08
"11.013J/21.H231J2008SP:11.013","000001930","11.0132008SP","U","2008SP","11.013",09-MAY-08
"11.013J/21.H231J2008SP:11.013","000001931","11.0132008SP","U","2008SP","11.013",09-MAY-08
"11.013J/21.H231J2008SP:11.013","000001932","11.0132008SP","U","2008SP","11.013",09-MAY-08
"11.013J/21.H231J2008SP:11.013","000002553","11.0132008SP","U","2008SP","11.013",09-MAY-08
"11.013J/21.H231J2008SP:11.013","000004161","11.0132008SP","U","2008SP","11.013",09-MAY-08
"11.013J/21.H231J2008SP:11.013","000021043","11.0132008SP","U","2008SP","11.013",09-MAY-08
"11.013J/21.H231J2008SP:11.013","000021044","11.0132008SP","U","2008SP","11.013",09-MAY-08
"11.013J/21.H231J2008SP:11.013","000021045","11.0132008SP","U","2008SP","11.013",09-MAY-08
"11.013J/21.H231J2008SP:11.013","000021050","11.0132008SP","U","2008SP","11.013",09-MAY-08
"11.013J/21.H231J2008SP:11.013","000021438","11.0132008SP","U","2008SP","11.013",09-MAY-08
"11.013J/21.H231J2008SP:11.013","000022041","11.0132008SP","U","2008SP","11.013",09-MAY-08
"11.013J/21.H231J2008SP:11.013","000026267","11.0132008SP","U","2008SP","11.013",09-MAY-08
"11.013J/21.H231J2008SP:11.013","000026268","11.0132008SP","U","2008SP","11.013",09-MAY-08
"11.013J/21.H231J2008SP:11.013","000026269","11.0132008SP","U","2008SP","11.013",09-MAY-08
"11.013J/21.H231J2008SP:11.013","000035081","11.0132008SP","U","2008SP","11.013",09-MAY-08
"11.013J/21.H231J2008SP:11.013","000035082","11.0132008SP","U","2008SP","11.013",09-MAY-08
"11.013J/21.H231J2008SP:11.013","000035138","11.0132008SP","U","2008SP","11.013",09-MAY-08
"11.013J/21.H231J2008SP:11.013","000035464","11.0132008SP","U","2008SP","11.013",09-MAY-08
"11.013J/21.H231J2008SP:11.013","000035752","11.0132008SP","U","2008SP","11.013",09-MAY-08
"11.013J/21.H231J2008SP:11.013","000045254","11.0132008SP","U","2008SP","11.013",09-MAY-08
"11.013J/21.H231J2008SP:11.013","000045259","11.0132008SP","U","2008SP","11.013",09-MAY-08
"11.013J/21.H231J2008SP:11.013","000045260","11.0132008SP","U","2008SP","11.013",09-MAY-08
"11.013J/21.H231J2008SP:11.013","000045261","11.0132008SP","U","2008SP","11.013",09-MAY-08
"11.013J/21.H231J2008SP:11.013","000045262","11.0132008SP","U","2008SP","11.013",09-MAY-08
"11.013J/21.H231J2008SP:11.013","000046070","11.0132008SP","U","2008SP","11.013",09-MAY-08
"4.602-SMENTEK2010SP:4.602","000057401","4.6022010SP","Y","2010SP","4.602",07-MAY-10
"4.602-SMENTEK2010SP:4.602","000057391","4.6022010SP","Y","2010SP","4.602",07-MAY-10
"4.602-SMENTEK2010SP:4.602","000058017","4.6022010SP","U","2010SP","4.602",07-MAY-10
"4.602-SMENTEK2010SP:4.602","000057555","4.6022010SP","U","2010SP","4.602",07-MAY-10
"4.602-SMENTEK2010SP:4.602","000057472","4.6022010SP","U","2010SP","4.602",07-MAY-10
"4.602-SMENTEK2010SP:4.602","000057410","4.6022010SP","U","2010SP","4.602",07-MAY-10
"4.286/11.944-WESCOAT2009FA:4.286","000049832","4.2862009FA","U","2009FA","4.286",05-DEC-08
"4.286/11.944-WESCOAT2009FA:4.286","000049833","4.2862009FA","U","2009FA","4.286",05-DEC-08
"4.286/11.944-WESCOAT2009FA:4.286","000049834","4.2862009FA","U","2009FA","4.286",05-DEC-08
"4.286/11.944-WESCOAT2009FA:4.286","000049835","4.2862009FA","U","2009FA","4.286",05-DEC-08
"4.286/11.944-WESCOAT2009FA:4.286","000049836","4.2862009FA","U","2009FA","4.286",05-DEC-08
"4.286/11.944-WESCOAT2009FA:4.286","000049837","4.2862009FA","U","2009FA","4.286",05-DEC-08
"4.286/11.944-WESCOAT2009FA:4.286","000049838","4.2862009FA","U","2009FA","4.286",05-DEC-08
"4.286/11.944-WESCOAT2009FA:4.286","000049894","4.2862009FA","U","2009FA","4.286",05-DEC-08
"4.286/11.944-WESCOAT2009FA:4.286","000050020","4.2862009FA","U","2009FA","4.286",05-DEC-08
"4.286/11.944-WESCOAT2009FA:4.286","000050087","4.2862009FA","U","2009FA","4.286",05-DEC-08
"4.286/11.944-WESCOAT2009FA:4.286","000050090","4.2862009FA","U","2009FA","4.286",05-DEC-08
"4.286/11.944-WESCOAT2009FA:4.286","000050091","4.2862009FA","U","2009FA","4.286",05-DEC-08
"4.286/11.944-WESCOAT2009FA:4.286","000050122","4.2862009FA","U","2009FA","4.286",05-DEC-08
"4.297-MILJACKI2009FA:4.297","000048924","4.2972009FA","U","2009FA","4.297",05-DEC-08
"4.297-MILJACKI2009FA:4.297","000048925","4.2972009FA","U","2009FA","4.297",05-DEC-08
"4.297-MILJACKI2009FA:4.297","000048926","4.2972009FA","U","2009FA","4.297",05-DEC-08
"4.297-MILJACKI2009FA:4.297","000048927","4.2972009FA","U","2009FA","4.297",05-DEC-08
"4.297-MILJACKI2009FA:4.297","000048928","4.2972009FA","U","2009FA","4.297",05-DEC-08
"4.297-MILJACKI2009FA:4.297","000048929","4.2972009FA","U","2009FA","4.297",05-DEC-08
"4.297-MILJACKI2009FA:4.297","000048930","4.2972009FA","U","2009FA","4.297",05-DEC-08
"4.297-MILJACKI2009FA:4.297","000048931","4.2972009FA","U","2009FA","4.297",05-DEC-08
"4.297-MILJACKI2009FA:4.297","000048933","4.2972009FA","U","2009FA","4.297",05-DEC-08
"4.297-MILJACKI2009FA:4.297","000048934","4.2972009FA","U","2009FA","4.297",05-DEC-08
"4.297-MILJACKI2009FA:4.297","000048935","4.2972009FA","U","2009FA","4.297",05-DEC-08
"4.297-MILJACKI2009FA:4.297","000048936","4.2972009FA","U","2009FA","4.297",05-DEC-08
"4.297-MILJACKI2009FA:4.297","000048937","4.2972009FA","U","2009FA","4.297",05-DEC-08
"4.297-MILJACKI2009FA:4.297","000049040","4.2972009FA","U","2009FA","4.297",05-DEC-08
"4.297-MILJACKI2009FA:4.297","000049051","4.2972009FA","U","2009FA","4.297",05-DEC-08
"4.297-MILJACKI2009FA:4.297","000049794","4.2972009FA","U","2009FA","4.297",05-DEC-08
"4.297-MILJACKI2009FA:4.297","000049993","4.2972009FA","U","2009FA","4.297",05-DEC-08
"4.301-DODERER2009FA:4.301","000049110","4.3012009FA","U","2009FA","4.301",05-DEC-08
"4.301-DODERER2009FA:4.301","000049111","4.3012009FA","U","2009FA","4.301",05-DEC-08
"4.301-DODERER2009FA:4.301","000049112","4.3012009FA","U","2009FA","4.301",05-DEC-08
"4.301-DODERER2009FA:4.301","000049113","4.3012009FA","U","2009FA","4.301",05-DEC-08
"4.301-DODERER2009FA:4.301","000049120","4.3012009FA","U","2009FA","4.301",05-DEC-08
"4.301-DODERER2009FA:4.301","000049121","4.3012009FA","U","2009FA","4.301",05-DEC-08
"4.301-DODERER2009FA:4.301","000049122","4.3012009FA","U","2009FA","4.301",05-DEC-08
"4.301-DODERER2009FA:4.301","000049123","4.3012009FA","U","2009FA","4.301",05-DEC-08
"4.301-DODERER2009FA:4.301","000049124","4.3012009FA","U","2009FA","4.301",05-DEC-08
"4.301-DODERER2009FA:4.301","000049125","4.3012009FA","U","2009FA","4.301",05-DEC-08
"4.301-DODERER2009FA:4.301","000049126","4.3012009FA","U","2009FA","4.301",05-DEC-08
"4.301-DODERER2009FA:4.301","000049127","4.3012009FA","U","2009FA","4.301",05-DEC-08
"4.301-DODERER2009FA:4.301","000049128","4.3012009FA","U","2009FA","4.301",05-DEC-08
"4.301-DODERER2009FA:4.301","000049129","4.3012009FA","U","2009FA","4.301",05-DEC-08
"4.301-DODERER2009FA:4.301","000049130","4.3012009FA","U","2009FA","4.301",05-DEC-08
"4.301-DODERER2009FA:4.301","000049131","4.3012009FA","U","2009FA","4.301",05-DEC-08
"4.301-DODERER2009FA:4.301","000049132","4.3012009FA","U","2009FA","4.301",05-DEC-08
"4.301-DODERER2009FA:4.301","000049133","4.3012009FA","U","2009FA","4.301",05-DEC-08
"4.301-DODERER2009FA:4.301","000049134","4.3012009FA","U","2009FA","4.301",05-DEC-08
"4.301-DODERER2009FA:4.301","000049135","4.3012009FA","U","2009FA","4.301",05-DEC-08
"4.301-DODERER2009FA:4.301","000049136","4.3012009FA","U","2009FA","4.301",05-DEC-08
"4.301-DODERER2009FA:4.301","000049137","4.3012009FA","U","2009FA","4.301",05-DEC-08
"4.301-DODERER2009FA:4.301","000049138","4.3012009FA","U","2009FA","4.301",05-DEC-08
"4.301-DODERER2009FA:4.301","000049139","4.3012009FA","U","2009FA","4.301",05-DEC-08
"4.301-DODERER2009FA:4.301","000049160","4.3012009FA","U","2009FA","4.301",05-DEC-08
"4.301-DODERER2009FA:4.301","000049691","4.3012009FA","U","2009FA","4.301",05-DEC-08
"4.301-DODERER2009FA:4.301","000049692","4.3012009FA","U","2009FA","4.301",05-DEC-08
"4.301-DODERER2009FA:4.301","000049693","4.3012009FA","U","2009FA","4.301",05-DEC-08
"4.301-DODERER2009FA:4.301","000049694","4.3012009FA","U","2009FA","4.301",05-DEC-08
"4.301-DODERER2009FA:4.301","000049724","4.3012009FA","U","2009FA","4.301",05-DEC-08
"4.301-DODERER2009FA:4.301","000049725","4.3012009FA","U","2009FA","4.301",05-DEC-08
"4.301-DODERER2009FA:4.301","000049852","4.3012009FA","U","2009FA","4.301",05-DEC-08
"4.301-DODERER2009FA:4.301","000049922","4.3012009FA","U","2009FA","4.301",05-DEC-08
"4.301-DODERER2009FA:4.301","000049936","4.3012009FA","U","2009FA","4.301",05-DEC-08
"4.301-DODERER2009FA:4.301","000049937","4.3012009FA","U","2009FA","4.301",05-DEC-08
"4.301-DODERER2009FA:4.301","000049938","4.3012009FA","U","2009FA","4.301",05-DEC-08
"4.301-DODERER2009FA:4.301","000049942","4.3012009FA","U","2009FA","4.301",05-DEC-08
"4.301-DODERER2009FA:4.301","000049953","4.3012009FA","U","2009FA","4.301",05-DEC-08
"4.301-DODERER2009FA:4.301","000050018","4.3012009FA","U","2009FA","4.301",05-DEC-08
"4.301-DODERER2009FA:4.301","000050019","4.3012009FA","U","2009FA","4.301",05-DEC-08
"4.301-DODERER2009FA:4.301","000050038","4.3012009FA","U","2009FA","4.301",05-DEC-08
"4.303-BAUER/DODERER2009FA:4.303","000048477","4.3032009FA","U","2009FA","4.303",05-DEC-08
"4.303-BAUER/DODERER2009FA:4.303","000048479","4.3032009FA","U","2009FA","4.303",05-DEC-08
"4.303-BAUER/DODERER2009FA:4.303","000048503","4.3032009FA","U","2009FA","4.303",05-DEC-08
"4.303-BAUER/DODERER2009FA:4.303","000048504","4.3032009FA","U","2009FA","4.303",05-DEC-08
"4.303-BAUER/DODERER2009FA:4.303","000048505","4.3032009FA","U","2009FA","4.303",05-DEC-08
"4.303-BAUER/DODERER2009FA:4.303","000048506","4.3032009FA","U","2009FA","4.303",05-DEC-08
"4.303-BAUER/DODERER2009FA:4.303","000048507","4.3032009FA","U","2009FA","4.303",05-DEC-08
"4.303-BAUER/DODERER2009FA:4.303","000048508","4.3032009FA","U","2009FA","4.303",05-DEC-08
"4.303-BAUER/DODERER2009FA:4.303","000048509","4.3032009FA","U","2009FA","4.303",05-DEC-08
"4.303-BAUER/DODERER2009FA:4.303","000048510","4.3032009FA","U","2009FA","4.303",05-DEC-08
"4.303-BAUER/DODERER2009FA:4.303","000048511","4.3032009FA","U","2009FA","4.303",05-DEC-08
"4.303-BAUER/DODERER2009FA:4.303","000048512","4.3032009FA","U","2009FA","4.303",05-DEC-08
"4.303-BAUER/DODERER2009FA:4.303","000048513","4.3032009FA","U","2009FA","4.303",05-DEC-08
"4.303-BAUER/DODERER2009FA:4.303","000048514","4.3032009FA","U","2009FA","4.303",05-DEC-08
"4.303-BAUER/DODERER2009FA:4.303","000048515","4.3032009FA","U","2009FA","4.303",05-DEC-08
"4.303-BAUER/DODERER2009FA:4.303","000048637","4.3032009FA","U","2009FA","4.303",05-DEC-08
