"SUBJECT_SUMMARY_KEY","TERM_CODE","SUBJECT_ID","SUBJECT_ID_SORT","SUBJECT_TITLE","SUBJECT_OR_CLUSTER","MASTER_SUBJECT_ID","MASTER_SUBJECT_ID_SORT","ULT_MASTER_SUBJECT_ID","CLUSTER_TYPE","CLUSTER_TYPE_DESC","CLUSTER_LIST","DEPARTMENT_CODE","DEPARTMENT_NAME","SCHOOL_CODE","SCHOOL_NAME","TOTAL_UNITS","LECTURE_UNITS","LAB_UNITS","PREP_UNITS","DESIGN_UNITS","SUBJECT_ENROLLMENT_NUMBER","CLUSTER_ENROLLMENT_NUMBER","SUBJECT_GROUP_ID","SUBJECT_ENROLLMENT_FIRST_WEEK","CLUSTER_ENROLLMENT_FIRST_WEEK","SUBJECT_ENROLLMENT_FIFTH_WEEK","CLUSTER_ENROLLMENT_FIFTH_WEEK","SUBJECT_ENROLLMENT_CREDIT","SUBJECT_ENROLLMENT_LISTEN","CLUSTER_ENROLLMENT_CREDIT","CLUSTER_ENROLLMENT_LISTEN","SUBJECT_ENROLLMENT_1ST_CREDIT","SUBJECT_ENROLLMENT_1ST_LISTEN","CLUSTER_ENROLLMENT_1ST_CREDIT","CLUSTER_ENROLLMENT_1ST_LISTEN","SUBJECT_ENROLLMENT_5TH_CREDIT","SUBJECT_ENROLLMENT_5TH_LISTEN","CLUSTER_ENROLLMENT_5TH_CREDIT","CLUSTER_ENROLLMENT_5TH_LISTEN","WAREHOUSE_LOAD_DATE"
"HAE.H1102009SP","2009SP","HAE.H110","HAE.H110","Learning Intractive Proc","HAE.0000, HAE.A010, HAE.A01S, HAE.A01W, HAE.A104, HAE.A106, HAE.A107, HAE.A109, HAE.A110, HAE.A115, HAE.A129, HAE.A141, HAE.A156, HAE.A162, HAE.A180, HAE.A182, HAE.A188, HAE.A205, HAE.A210, HAE.A234, HAE.A266, HAE.A326, HAE.A337, HAE.A345, HAE.A350, HAE.A360, HAE.A400, HAE.A412, HAE.A451, HAE.A455, HAE.A660, HAE.A665, HAE.A701, HAE.A709, HAE.A711, HAE.A770, HAE.A801, HAE.A804, HAE.A806, HAE.A811, HAE.H005, HAE.H012, HAE.H013, HAE.H035, HAE.H041, HAE.H100, HAE.H105, HAE.H110, HAE.H125, HAE.H137, HAE.H236, HAE.H244, HAE.H263, HAE.H276, HAE.H310, HAE.H322, HAE.H330, HAE.H392, HAE.H440, HAE.H443, HAE.H450, HAE.H490, HAE.H604, HAE.H605, HAE.H610, HAE.H615, HAE.H637, HAE.H644, HAE.H679, HAE.H700, HAE.H712, HAE.H714, HAE.H731, HAE.H736, HAE.H80S, HAE.H810, HAE.H830, HAE.S005, HAE.S012, HAE.S015, HAE.S030, HAE.S052, HAE.S085, HAE.S090, HAE.S121, HAE.S210, HAE.S300, HAE.S306, HAE.S425, HAE.S504, HAE.S510, HAE.S525, HAE.S540, HAE.S542, HAE.S545, HAE.S551, HAE.S552, HAE.S565, HAE.S567, HAE.S578, HAE.S710, HAE.S71B, HAE.T005, HAE.T006, HAE.T101, HAE.T104, HAE.T124, HAE.T126, HAE.T128, HAE.T132, HAE.T210, HAE.T214, HAE.T215, HAE.T326, HAE.T400, HAE.T440, HAE.T502, HAE.T505, HAE.T506, HAE.T507, HAE.T510, HAE.T511, HAE.T520, HAE.T522, HAE.T525, HAE.T527, HAE.T530, HAE.T533, HAE.T534, HAE.T539, HAE.T540, HAE.T545, HAE.T550, HAE.T560, HAE.T561, HAE.T581, HAE.T598, HAE.T799, HAE.T914","HAE.0000","HAE.0000","HAE.0000","S","SWE: School-Wide Electives","HAE.0000, HAE.A010, HAE.A01S, HAE.A01W, HAE.A104, HAE.A106, HAE.A107, HAE.A109, HAE.A110, HAE.A115, HAE.A129, HAE.A141, HAE.A156, HAE.A162, HAE.A180, HAE.A182, HAE.A188, HAE.A205, HAE.A210, HAE.A234, HAE.A266, HAE.A326, HAE.A337, HAE.A345, HAE.A350, HAE.A360, HAE.A400, HAE.A412, HAE.A451, HAE.A455, HAE.A660, HAE.A665, HAE.A701, HAE.A709, HAE.A711, HAE.A770, HAE.A801, HAE.A804, HAE.A806, HAE.A811, HAE.H005, HAE.H012, HAE.H013, HAE.H035, HAE.H041, HAE.H100, HAE.H105, HAE.H110, HAE.H125, HAE.H137, HAE.H236, HAE.H244, HAE.H263, HAE.H276, HAE.H310, HAE.H322, HAE.H330, HAE.H392, HAE.H440, HAE.H443, HAE.H450, HAE.H490, HAE.H604, HAE.H605, HAE.H610, HAE.H615, HAE.H637, HAE.H644, HAE.H679, HAE.H700, HAE.H712, HAE.H714, HAE.H731, HAE.H736, HAE.H80S, HAE.H810, HAE.H830, HAE.S005, HAE.S012, HAE.S015, HAE.S030, HAE.S052, HAE.S085, HAE.S090, HAE.S121, HAE.S210, HAE.S300, HAE.S306, HAE.S425, HAE.S504, HAE.S510, HAE.S525, HAE.S540, HAE.S542, HAE.S545, HAE.S551, HAE.S552, HAE.S565, HAE.S567, HAE.S578, HAE.S710, HAE.S71B, HAE.T005, HAE.T006, HAE.T101, HAE.T104, HAE.T124, HAE.T126, HAE.T128, HAE.T132, HAE.T210, HAE.T214, HAE.T215, HAE.T326, HAE.T400, HAE.T440, HAE.T502, HAE.T505, HAE.T506, HAE.T507, HAE.T510, HAE.T511, HAE.T520, HAE.T522, HAE.T525, HAE.T527, HAE.T530, HAE.T533, HAE.T534, HAE.T539, HAE.T540, HAE.T545, HAE.T550, HAE.T560, HAE.T561, HAE.T581, HAE.T598, HAE.T799, HAE.T914","NIH","Harvard Cross-Enrollment Prog","Z","Non-MIT",1,0,1,0,0,0,14,"86CD64965A160327E0440003BACE90BC",0,14,0,14,0,0,14,0,0,0,14,0,0,0,14,0,28-OCT-24
"6.0712002SP","2002SP","6.071","  6.071","Intro to Electronics","6.071","6.071","  6.071","6.071","","","","6","Electrical Eng & Computer Sci","E","Engineering",12,4,2,6,0,27,,"86CD6495DA170327E0440003BACE90BC",37,37,32,32,26,1,26,1,36,1,36,1,31,1,31,1,28-OCT-24
"4.1991998FA","1998FA","4.199","  4.199","Spec Prob in Arch Design","4.199","4.199","  4.199","4.199","","","","4","Architecture","A","Architecture and Planning",1,0,1,0,0,11,,"86CD6495913D0327E0440003BACE90BC",12,12,12,12,11,0,11,0,12,0,12,0,12,0,12,0,28-OCT-24
"3.EPE2006FA","2006FA","3.EPE","  3.EPE","UPOP Summer Practice Experienc","1.EPE, 2.EPE, 3.EPE, 16.EPE, 22.EPE","2.EPE","  2.EPE","2.EPE","J","Joint subject","1.EPE, 2.EPE, 3.EPE, 16.EPE, 22.EPE","3","Materials Science and Eng","E","Engineering",1,0,1,0,0,12,107,"86CD649616330327E0440003BACE90BC",12,107,12,107,12,0,107,0,12,0,107,0,12,0,107,0,28-OCT-24
"2.EPE2006FA","2006FA","2.EPE","  2.EPE","UPOP Summer Practice Experienc","1.EPE, 2.EPE, 3.EPE, 16.EPE, 22.EPE","2.EPE","  2.EPE","2.EPE","S","SWE: School-Wide Electives","1.EPE, 2.EPE, 3.EPE, 16.EPE, 22.EPE","2","Mechanical Engineering","E","Engineering",1,0,1,0,0,25,107,"86CD649616330327E0440003BACE90BC",25,107,25,107,25,0,107,0,25,0,107,0,25,0,107,0,28-OCT-24
"16.EPE2006FA","2006FA","16.EPE"," 16.EPE","UPOP Summer Practice Experienc","1.EPE, 2.EPE, 3.EPE, 16.EPE, 22.EPE","2.EPE","  2.EPE","2.EPE","J","Joint subject","1.EPE, 2.EPE, 3.EPE, 16.EPE, 22.EPE","16","Aeronautics and Astronautics","E","Engineering",1,0,1,0,0,9,107,"86CD649616330327E0440003BACE90BC",9,107,9,107,9,0,107,0,9,0,107,0,9,0,107,0,28-OCT-24
"22.EPE2006FA","2006FA","22.EPE"," 22.EPE","UPOP Summer Practice Experienc","1.EPE, 2.EPE, 3.EPE, 16.EPE, 22.EPE","2.EPE","  2.EPE","2.EPE","J","Joint subject","1.EPE, 2.EPE, 3.EPE, 16.EPE, 22.EPE","22","Nuclear Engineering","E","Engineering",1,0,1,0,0,3,107,"86CD649616330327E0440003BACE90BC",3,107,3,107,3,0,107,0,3,0,107,0,3,0,107,0,28-OCT-24
"1.EPE2006FA","2006FA","1.EPE","  1.EPE","UPOP Summer Practice Experienc","1.EPE, 2.EPE, 3.EPE, 16.EPE, 22.EPE","2.EPE","  2.EPE","2.EPE","J","Joint subject","1.EPE, 2.EPE, 3.EPE, 16.EPE, 22.EPE","1","Civil and Environmental Eng","E","Engineering",1,0,1,0,0,58,107,"86CD649616330327E0440003BACE90BC",58,107,58,107,58,0,107,0,58,0,107,0,58,0,107,0,28-OCT-24
"11.5202016FA","2016FA","11.520"," 11.520","Workshop: Geographic Info Sys","11.520","11.520"," 11.520","11.520","","","","11","Urban Studies and Planning","A","Architecture and Planning",6,2,2,2,0,43,,"12037F37E35826A4E0533D2F0912DE86",45,45,44,44,41,2,41,2,43,2,43,2,42,2,42,2,28-OCT-24
"21M.3032020SP","2020SP","21M.303","21M.303","Writing in Tonal Forms I","21M.303","21M.303","21M.303","21M.303","","","","21M","Music","H","Hum, Arts & Social Sciences",12,3,1,8,0,3,,"953E2998B3AE04D8E0533D2F091200BC",4,4,3,3,3,0,3,0,4,0,4,0,3,0,3,0,28-OCT-24
"15.S532018JA","2018JA","15.S53"," 15.S53","Special Seminar in Management","15.S53","15.S53"," 15.S53","15.S53","","","","15","Management","M","Sloan School of Management",1,0,1,0,0,71,,"63A97239EA765FBEE0533D2F0912A476",71,71,71,71,71,0,71,0,71,0,71,0,71,0,71,0,28-OCT-24
"21W.7572002FA","2002FA","21W.757","21W.757","Fiction Workshop","21W.757","21W.757","21W.757","21W.757","","","","21W","Writing & Humanistic Studies","H","Hum, Arts & Social Sciences",12,3,0,9,0,18,,"86CD6495D6130327E0440003BACE90BC",26,26,23,23,18,0,18,0,26,0,26,0,23,0,23,0,28-OCT-24
"TOX.THG1998SP","1998SP","TOX.THG","TOX.THG","Graduate Thesis","TOX.THG","TOX.THG","TOX.THG","TOX.THG","","","","TOX","Division of Toxicology","T","Whitaker Coll of HST;  HST",1,0,1,0,0,9,,"86CD64959E290327E0440003BACE90BC",9,9,9,9,9,0,9,0,9,0,9,0,9,0,9,0,28-OCT-24
"12.9602007SP","2007SP","12.960"," 12.960","Sp Probs: Phys Oceanogr at MIT","12.960","12.960"," 12.960","12.960","","","","12","Earth, Atmos & Planetary Sci","S","Science",1,0,1,0,0,1,,"86CD649632810327E0440003BACE90BC",1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,28-OCT-24
"CMS.THG2017FA","2017FA","CMS.THG","CMS.THG","Master's Thesis","CMS.THG","CMS.THG","CMS.THG","CMS.THG","","","","CMS","Comparative Media Studies","H","Hum, Arts & Social Sciences",1,0,1,0,0,9,,"2E253A4D73733F60E0533D2F09129DF2",9,9,9,9,9,0,9,0,9,0,9,0,9,0,9,0,28-OCT-24
"17.5612018SP","2018SP","17.561"," 17.561","European Politics","17.561","17.561"," 17.561","17.561","","","","17","Political Science","H","Hum, Arts & Social Sciences",12,3,0,9,0,3,,"5B7C7E65BBFB2F1FE0533D2F09120983",4,4,3,3,3,0,3,0,4,0,4,0,3,0,3,0,28-OCT-24
"11.9542003FA","2003FA","11.954"," 11.954","Spec Stud Urban Studies & Plan","11.954","11.954"," 11.954","11.954","","","","11","Urban Studies and Planning","A","Architecture and Planning",1,0,1,0,0,6,,"86CD6495E3CF0327E0440003BACE90BC",7,7,6,6,6,0,6,0,7,0,7,0,6,0,6,0,28-OCT-24
"14.021999SP","1999SP","14.02"," 14.02","Principles of Macroeconomics","14.02","14.02"," 14.02","14.02","","","","14","Economics","H","Hum, Arts & Social Sciences",12,3,0,9,0,167,,"86CD6495A8430327E0440003BACE90BC",217,217,185,185,166,1,166,1,216,1,216,1,184,1,184,1,28-OCT-24
"22.9112007SP","2007SP","22.911"," 22.911","Seminar in Nuclear Sci & Eng","22.911","22.911"," 22.911","22.911","","","","22","Nuclear Engineering","E","Engineering",3,2,0,1,0,1,,"86CD649634070327E0440003BACE90BC",1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,28-OCT-24
"16.6912020FA","2020FA","16.691"," 16.691","Practicum Experience","16.691","16.691"," 16.691","16.691","","","","16","Aeronautics and Astronautics","E","Engineering",1,0,1,0,0,1,,"846D37A8F8053B69E0533D2F09120698",1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,28-OCT-24
"8.3221997SP","1997SP","8.322","  8.322","Quantum Theory II","8.322","8.322","  8.322","8.322","","","","8","Physics","S","Science",12,4,0,8,0,23,,"86CD64958A470327E0440003BACE90BC",24,24,23,23,22,1,22,1,23,1,23,1,22,1,22,1,28-OCT-24
"24.2512001FA","2001FA","24.251"," 24.251","Intro to Phil of Language","24.251","24.251"," 24.251","24.251","","","","24","Linguistics and Philosophy","H","Hum, Arts & Social Sciences",12,3,0,9,0,7,,"86CD6495C49C0327E0440003BACE90BC",11,11,7,7,7,0,7,0,11,0,11,0,7,0,7,0,28-OCT-24
"10.3332016SP","2016SP","10.333"," 10.333","Intro to Modeling & Simulation","1.021, 3.021, 10.333, 22.00","3.021","  3.021","3.021","S","SWE: School-Wide Electives","1.021, 3.021, 10.333, 22.00","10","Chemical Engineering","E","Engineering",12,4,0,8,0,0,12,"23B29009797B18C4E0533D2F0912E1E4",3,23,1,14,0,0,9,3,3,0,20,3,1,0,11,3,28-OCT-24
"3.0212016SP","2016SP","3.021","  3.021","Intro to Modeling & Simulation","1.021, 3.021, 10.333, 22.00","3.021","  3.021","3.021","S","SWE: School-Wide Electives","1.021, 3.021, 10.333, 22.00","3","Materials Science and Eng","E","Engineering",12,4,0,8,0,4,12,"23B29009797B18C4E0533D2F0912E1E4",10,23,5,14,4,0,9,3,10,0,20,3,5,0,11,3,28-OCT-24
"1.0212016SP","2016SP","1.021","  1.021","Intro to Modeling & Simulation","1.021, 3.021, 10.333, 22.00","3.021","  3.021","3.021","S","SWE: School-Wide Electives","1.021, 3.021, 10.333, 22.00","1","Civil and Environmental Eng","E","Engineering",12,4,0,8,0,7,12,"23B29009797B18C4E0533D2F0912E1E4",8,23,7,14,4,3,9,3,5,3,20,3,4,3,11,3,28-OCT-24
"22.002016SP","2016SP","22.00"," 22.00","Intro to Modeling & Simulation","1.021, 3.021, 10.333, 22.00","3.021","  3.021","3.021","S","SWE: School-Wide Electives","1.021, 3.021, 10.333, 22.00","22","Nuclear Engineering","E","Engineering",12,4,0,8,0,1,12,"23B29009797B18C4E0533D2F0912E1E4",2,23,1,14,1,0,9,3,2,0,20,3,1,0,11,3,28-OCT-24
"6.8652009SP","2009SP","6.865","  6.865","Adv Computational Photography","6.815, 6.865","6.865","  6.865","6.865","M","Meeting Together","6.815, 6.865","6","Electrical Eng & Computer Sci","E","Engineering",12,3,0,9,0,19,32,"86CD649654F00327E0440003BACE90BC",21,39,20,36,18,1,29,3,20,1,36,3,19,1,33,3,28-OCT-24
"HAK.G1001998FA","1998FA","HAK.G100","HAK.G100","Issus-Hum Serv Lbr& Educ","HAK.0000, HAK.A101, HAK.A102, HAK.A125, HAK.A126, HAK.A140, HAK.A141, HAK.A152, HAK.A153, HAK.A155, HAK.A156, HAK.A160, HAK.A165, HAK.A191, HAK.A194, HAK.A200, HAK.A201, HAK.A202, HAK.A203, HAK.A204, HAK.A205, HAK.A221, HAK.A225, HAK.A250, HAK.A351, HAK.A390, HAK.A401, HAK.A410, HAK.A412, HAK.A450, HAK.A505, HAK.A701, HAK.B100, HAK.B201, HAK.B213, HAK.B257, HAK.B260, HAK.B284, HAK.B410, HAK.B590, HAK.C575, HAK.E100, HAK.E150, HAK.E201, HAK.E203, HAK.E204, HAK.E208, HAK.E260, HAK.E301, HAK.E302, HAK.E417, HAK.E522, HAK.E551, HAK.F100, HAK.F175, HAK.F280, HAK.F301, HAK.F382, HAK.F383, HAK.F599, HAK.G100, HAK.G201, HAK.G205, HAK.G208, HAK.G222, HAK.G289, HAK.G310, HAK.H150, HAK.H151, HAK.H152, HAK.H201, HAK.H203, HAK.H206, HAK.H211, HAK.H214, HAK.H227, HAK.H251, HAK.H265, HAK.H277, HAK.H283, HAK.H295, HAK.H304, HAK.H307, HAK.I202, HAK.J110, HAK.J210, HAK.J220, HAK.J255, HAK.J460, HAK.K101, HAK.K133, HAK.K141, HAK.K177, HAK.K210, HAK.K224, HAK.K228, HAK.K230, HAK.L100, HAK.L201, HAK.L210, HAK.L237, HAK.L255, HAK.L267, HAK.L268, HAK.L301, HAK.L313, HAK.L324, HAK.L325, HAK.L376, HAK.L509, HAK.N100, HAK.N185, HAK.N219, HAK.N304, HAK.N333, HAK.N420, HAK.O127, HAK.O147, HAK.O221, HAK.O400, HAK.O407, HAK.O415, HAK.O430, HAK.O454, HAK.O455, HAK.O480, HAK.O501, HAK.O515, HAK.O667, HAK.O870, HAK.P100, HAK.Q100, HAK.Q221, HAK.Q295, HAK.Q304, HAK.Q307, HAK.Q312, HAK.Q401, HAK.Q410, HAK.R100, HAK.R198, HAK.S480","HAK.0000","HAK.0000","HAK.0000","S","SWE: School-Wide Electives","HAK.0000, HAK.A101, HAK.A102, HAK.A125, HAK.A126, HAK.A140, HAK.A141, HAK.A152, HAK.A153, HAK.A155, HAK.A156, HAK.A160, HAK.A165, HAK.A191, HAK.A194, HAK.A200, HAK.A201, HAK.A202, HAK.A203, HAK.A204, HAK.A205, HAK.A221, HAK.A225, HAK.A250, HAK.A351, HAK.A390, HAK.A401, HAK.A410, HAK.A412, HAK.A450, HAK.A505, HAK.A701, HAK.B100, HAK.B201, HAK.B213, HAK.B257, HAK.B260, HAK.B284, HAK.B410, HAK.B590, HAK.C575, HAK.E100, HAK.E150, HAK.E201, HAK.E203, HAK.E204, HAK.E208, HAK.E260, HAK.E301, HAK.E302, HAK.E417, HAK.E522, HAK.E551, HAK.F100, HAK.F175, HAK.F280, HAK.F301, HAK.F382, HAK.F383, HAK.F599, HAK.G100, HAK.G201, HAK.G205, HAK.G208, HAK.G222, HAK.G289, HAK.G310, HAK.H150, HAK.H151, HAK.H152, HAK.H201, HAK.H203, HAK.H206, HAK.H211, HAK.H214, HAK.H227, HAK.H251, HAK.H265, HAK.H277, HAK.H283, HAK.H295, HAK.H304, HAK.H307, HAK.I202, HAK.J110, HAK.J210, HAK.J220, HAK.J255, HAK.J460, HAK.K101, HAK.K133, HAK.K141, HAK.K177, HAK.K210, HAK.K224, HAK.K228, HAK.K230, HAK.L100, HAK.L201, HAK.L210, HAK.L237, HAK.L255, HAK.L267, HAK.L268, HAK.L301, HAK.L313, HAK.L324, HAK.L325, HAK.L376, HAK.L509, HAK.N100, HAK.N185, HAK.N219, HAK.N304, HAK.N333, HAK.N420, HAK.O127, HAK.O147, HAK.O221, HAK.O400, HAK.O407, HAK.O415, HAK.O430, HAK.O454, HAK.O455, HAK.O480, HAK.O501, HAK.O515, HAK.O667, HAK.O870, HAK.P100, HAK.Q100, HAK.Q221, HAK.Q295, HAK.Q304, HAK.Q307, HAK.Q312, HAK.Q401, HAK.Q410, HAK.R100, HAK.R198, HAK.S480","NIH","Harvard Cross-Enrollment Prog","Z","Non-MIT",1,0,1,0,0,0,47,"86CD649596C00327E0440003BACE90BC",0,49,0,49,0,0,43,4,0,0,45,4,0,0,45,4,28-OCT-24
"HAK.K1011998FA","1998FA","HAK.K101","HAK.K101","PAL101: Exercising Leadership","HAK.0000, HAK.A101, HAK.A102, HAK.A125, HAK.A126, HAK.A140, HAK.A141, HAK.A152, HAK.A153, HAK.A155, HAK.A156, HAK.A160, HAK.A165, HAK.A191, HAK.A194, HAK.A200, HAK.A201, HAK.A202, HAK.A203, HAK.A204, HAK.A205, HAK.A221, HAK.A225, HAK.A250, HAK.A351, HAK.A390, HAK.A401, HAK.A410, HAK.A412, HAK.A450, HAK.A505, HAK.A701, HAK.B100, HAK.B201, HAK.B213, HAK.B257, HAK.B260, HAK.B284, HAK.B410, HAK.B590, HAK.C575, HAK.E100, HAK.E150, HAK.E201, HAK.E203, HAK.E204, HAK.E208, HAK.E260, HAK.E301, HAK.E302, HAK.E417, HAK.E522, HAK.E551, HAK.F100, HAK.F175, HAK.F280, HAK.F301, HAK.F382, HAK.F383, HAK.F599, HAK.G100, HAK.G201, HAK.G205, HAK.G208, HAK.G222, HAK.G289, HAK.G310, HAK.H150, HAK.H151, HAK.H152, HAK.H201, HAK.H203, HAK.H206, HAK.H211, HAK.H214, HAK.H227, HAK.H251, HAK.H265, HAK.H277, HAK.H283, HAK.H295, HAK.H304, HAK.H307, HAK.I202, HAK.J110, HAK.J210, HAK.J220, HAK.J255, HAK.J460, HAK.K101, HAK.K133, HAK.K141, HAK.K177, HAK.K210, HAK.K224, HAK.K228, HAK.K230, HAK.L100, HAK.L201, HAK.L210, HAK.L237, HAK.L255, HAK.L267, HAK.L268, HAK.L301, HAK.L313, HAK.L324, HAK.L325, HAK.L376, HAK.L509, HAK.N100, HAK.N185, HAK.N219, HAK.N304, HAK.N333, HAK.N420, HAK.O127, HAK.O147, HAK.O221, HAK.O400, HAK.O407, HAK.O415, HAK.O430, HAK.O454, HAK.O455, HAK.O480, HAK.O501, HAK.O515, HAK.O667, HAK.O870, HAK.P100, HAK.Q100, HAK.Q221, HAK.Q295, HAK.Q304, HAK.Q307, HAK.Q312, HAK.Q401, HAK.Q410, HAK.R100, HAK.R198, HAK.S480","HAK.0000","HAK.0000","HAK.0000","S","SWE: School-Wide Electives","HAK.0000, HAK.A101, HAK.A102, HAK.A125, HAK.A126, HAK.A140, HAK.A141, HAK.A152, HAK.A153, HAK.A155, HAK.A156, HAK.A160, HAK.A165, HAK.A191, HAK.A194, HAK.A200, HAK.A201, HAK.A202, HAK.A203, HAK.A204, HAK.A205, HAK.A221, HAK.A225, HAK.A250, HAK.A351, HAK.A390, HAK.A401, HAK.A410, HAK.A412, HAK.A450, HAK.A505, HAK.A701, HAK.B100, HAK.B201, HAK.B213, HAK.B257, HAK.B260, HAK.B284, HAK.B410, HAK.B590, HAK.C575, HAK.E100, HAK.E150, HAK.E201, HAK.E203, HAK.E204, HAK.E208, HAK.E260, HAK.E301, HAK.E302, HAK.E417, HAK.E522, HAK.E551, HAK.F100, HAK.F175, HAK.F280, HAK.F301, HAK.F382, HAK.F383, HAK.F599, HAK.G100, HAK.G201, HAK.G205, HAK.G208, HAK.G222, HAK.G289, HAK.G310, HAK.H150, HAK.H151, HAK.H152, HAK.H201, HAK.H203, HAK.H206, HAK.H211, HAK.H214, HAK.H227, HAK.H251, HAK.H265, HAK.H277, HAK.H283, HAK.H295, HAK.H304, HAK.H307, HAK.I202, HAK.J110, HAK.J210, HAK.J220, HAK.J255, HAK.J460, HAK.K101, HAK.K133, HAK.K141, HAK.K177, HAK.K210, HAK.K224, HAK.K228, HAK.K230, HAK.L100, HAK.L201, HAK.L210, HAK.L237, HAK.L255, HAK.L267, HAK.L268, HAK.L301, HAK.L313, HAK.L324, HAK.L325, HAK.L376, HAK.L509, HAK.N100, HAK.N185, HAK.N219, HAK.N304, HAK.N333, HAK.N420, HAK.O127, HAK.O147, HAK.O221, HAK.O400, HAK.O407, HAK.O415, HAK.O430, HAK.O454, HAK.O455, HAK.O480, HAK.O501, HAK.O515, HAK.O667, HAK.O870, HAK.P100, HAK.Q100, HAK.Q221, HAK.Q295, HAK.Q304, HAK.Q307, HAK.Q312, HAK.Q401, HAK.Q410, HAK.R100, HAK.R198, HAK.S480","NIH","Harvard Cross-Enrollment Prog","Z","Non-MIT",12,0,12,0,0,1,47,"86CD649596C00327E0440003BACE90BC",1,49,1,49,1,0,43,4,1,0,45,4,1,0,45,4,28-OCT-24
